id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,apr,int_rate,installment,grade,sub_grade,emp_name,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,addr_city,addr_state,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_loan_delinq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec_gt_100,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,total_il_high_credit_limit,mths_since_oldest_il_open,num_rev_accts,mths_since_recent_bc_dlq,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt
"2644739","3186902","25000.0","25000.0","24875.0"," 60 months","18.17%"," 15.80%","605.3","C","C3","Riverfront Times","10+ years","MORTGAGE","80000","TRUE","2012-12-19","2013-01-02","2012-12-19","2012-12-26","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=2644739","  Borrower added on 12/19/12 > Currently have 3 Credit Cards and 2 installment Loan to Consolidate<br>I have a plan to pay this loan aggressively within my budget means. Paying to much in interest on these loans. Saves me $165/mo. <br>Capitol One: $6400<br>Southwest:4500<br>Target: $600<br>Credit Union $97<br><br>  Borrower added on 12/19/12 > Target 6000<br>Credit Union 1500<br><br>  Borrower added on 12/20/12 > Want to thank many who have/will given. This will allow my family and I to get out from under.<br>","debt_consolidation","Out of Debt Plan","Saint Louis","MO","0","12","10963","0","29.3","22.37","0","0","1999-05-02 08:46","750","754","5","","","3","","","10","6","13","0","0","76914","4537.0","18%","15500","42","f","23293.10","23176.64","3620.34","3602.22","1706.90","1913.44","0.0","2013-07-02","605.3","2013-07-26","2013-06-25","714","710","77236","97","18","","0","0","0","0","0","","13","9","3","289042","260952","21746","10","3","4","100","0","0","0","18","116","3","166","5","25200","3","8","0"
"2896207","3528555","24000.0","24000.0","24000.0"," 36 months","10.99%","  8.90%","762.08","A","A5","Cedars Sinai Medical Center","10+ years","MORTGAGE","120000","FALSE","2012-12-30","2013-01-13","2012-12-30","2013-01-08","In Grace Period","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=2896207","  Borrower added on 12/30/12 > Consolidate existing debt under better interest rate terms resulting in lower monthly payments.<br>","debt_consolidation","consolidation","Los Angeles","CA","0","1","5108","40","63.8","20.93","0","0","1988-06-09 10:01","680","684","0","25","","7","","27","37","3","14","0","0","66743","26738.0","61%","14100","32","w","21036.81","21036.81","3809.3","3809.30","2963.19","846.11","0.0","2013-06-21","762.08","2013-08-08","2013-06-25","699","695","44010","","22","27","0","0","0","0","0","","14","1","7","900982","866134","61867","12","3","5","90","0","0","0","5","125","6","296","28","43800","6","10","0"
"2934986","3547190","6000.0","6000.0","6000.0"," 36 months","20.99%"," 17.27%","214.73","C","C5","Reunion Resort And Club","3 years","RENT","38000","FALSE","2013-02-08","2013-02-22","2013-02-08","2013-02-12","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=2934986","","debt_consolidation","Debt consolidation","WINTER HAVEN","FL","0","5","7010","44.4","60.6","27.32","0","0","1991-08-30 09:10","680","684","2","","119","3","","","3","0","17","1","1","25798","14636.0","52.8%","17800","31","w","5476.71","5476.71","856.6","856.60","523.30","333.30","0.0","2013-06-18","214.73","2013-08-12","2013-06-25","764","760","19699","115","25","","1","0","0","0","0","","17","4","3","47399","25798","1518","16","9","9","100","0","0","0","6","115","13","261","3","27700","13","16","0"
"3006482","3638821","8000.0","8000.0","8000.0"," 36 months","19.99%"," 16.29%","282.41","C","C4","Craig Home Care","4 years","RENT","35656.98","TRUE","2013-01-04","2013-01-18","2013-01-04","2013-01-10","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3006482","  Borrower added on 01/04/13 > Pay off credit cards, medical bills, that are being paid at the minimal balances. This loan will allow me to have more cash for daily living, instaed of being strapped each month<br>","debt_consolidation","Debt consolidation","TOPEKA","KS","0","9","2509","60","50.7","32.04","0","0","1999-09-15 08:40","685","689","1","87","","3","","87","3","0","16","0","0","29176","4623.0","26.1%","5087","21","f","7108.26","7108.26","1410.1","1410.10","891.73","518.37","0.0","2013-06-14","282.41","2013-08-10","2013-06-25","674","670","42058","","14","","0","1","0","0","0","87","16","4","1","59745","29176","1824","8","3","5","95","0","0","0","7","142","7","162","1","17687","7","10","0"
"3015908","3628176","8000.0","8000.0","7975.0"," 36 months","21.50%"," 17.77%","288.3","D","D1","USAF","10+ years","MORTGAGE","95000","TRUE","2013-01-25","2013-02-08","2013-01-25","2013-02-08","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3015908","  Borrower added on 01/25/13 > Credit Card Consolidation for the Mastercard account<br>","debt_consolidation","Credit Card Consolidation","MARY ESTHER","FL","1","4","588","50","93.4","15.26","2","294","1996-03-25 12:26","660","664","0","0","","","","0","51","3","10","0","0","49723","10053.0","63.2%","8900","21","w","7126.04","7103.77","1440.3","1435.80","873.96","566.34","0.0","2013-07-12","288.3","2013-08-08","2013-06-25","659","655","47814","","14","0","0","0","0","0","0","","9","2","3","155714","124456","15557","6","2","2","90","0","1","0","4","127","5","205","3","15900","5","7","95"
"3056225","3728693","12650.0","12650.0","12600.0"," 60 months","18.67%"," 16.29%","309.58","C","C4","Liberty Mutual","2 years","RENT","42000","TRUE","2013-02-20","2013-03-06","2013-02-20","2013-03-04","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3056225","  Borrower added on 02/20/13 > I would like to be able to consolidate my credit card debt into one monthly payment. This will allow me to close out all my cards and focus on being able to get out of debt a lot quicker instead of only paying a little more than monthly minimuns and ultimately saving  me more money in the long run.<br>","debt_consolidation","Debt Consolidation","CLIFTON PARK","NY","0","7","43","100","99.7","28.97","0","0","2004-10-21 08:50","690","694","0","","","9","","","12","0","8","0","0","49725","13455.0","64.4%","13000","23","f","12088.26","12040.48","1236.08","1231.20","561.74","674.34","0.0","2013-07-10","309.58","2013-08-04","2013-06-25","694","690","46676","100","18","","0","0","0","0","0","","8","2","9","67576","49725","6216","9","3","3","100","0","0","0","5","100","4","101","9","20900","4","5","0"
"3065705","3738100","9325.0","9325.0","9275.0"," 36 months","19.49%"," 15.80%","326.92","C","C3","foot solutions","6 years","RENT","28000","TRUE","2013-01-22","2013-02-05","2013-01-22","2013-02-08","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3065705","","debt_consolidation","Debt consolidation","CAPE CORAL","FL","0","2","960","83.3","90.5","18.86","0","0","2004-08-25 07:04","660","664","0","","117","21","","","63","0","13","1","1","15206","12176.0","66.9%","10100","17","w","8280.45","8236.06","1629.3","1620.55","1044.54","584.76","0.0","2013-07-12","326.92","2013-08-08","2013-06-25","699","695","6792","","15","","1","0","0","0","0","","13","1","9","24992","15206","1267","10","6","7","100","0","0","0","2","73","10","102","9","18200","10","12","0"
"3065978","3738431","21200.0","21200.0","21200.0"," 60 months","18.17%"," 15.80%","513.3","C","C3","Henkel","8 years","MORTGAGE","48000","TRUE","2013-01-08","2013-01-22","2013-01-08","2013-01-15","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3065978","  Borrower added on 01/08/13 > Consolidating Debt to work on becoming debt free.<br>","debt_consolidation","Debt Consolidation","DEARBORN","MI","0","1","4760","66.7","81.8","21.45","0","0","1993-04-22 03:35","690","694","0","","109","","","","23","3","17","1","1","36503","22142.0","80.8%","26100","29","f","20001.86","20001.86","2558.1","2558.10","1198.14","1359.96","0.0","2013-06-20","513.3","2013-08-15","2013-06-25","699","695","26647","160","12","","1","0","0","0","0","","17","0","23","183147","153847","9050","10","8","9","100","0","0","0","14","160","9","240","23","27400","9","11","0"
"3097571","3770084","22000.0","22000.0","22000.0"," 60 months","24.50%"," 21.98%","607.37","E","E4","norfolk southern","8 years","MORTGAGE","90000","TRUE","2013-01-10","2013-01-24","2013-01-10","2013-01-15","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3097571","  Borrower added on 01/11/13 > to consolidate my credit card accounts ,repair kitchen floor,purchase heating and cooling unit.<br>","debt_consolidation","credit card&home repair","AMERICUS","GA","0","5","2015","50","82.6","15.83","0","0","2005-03-23 08:58","665","669","3","24","","2","","","2","2","12","0","0","40233","12704.0","65.8%","11600","14","f","20940.06","20940.06","3036.249999999999","3036.25","1059.94","1976.31","0.0","2013-06-20","607.37","2013-08-15","2013-06-25","659","655","49096","4","7","","0","0","0","0","0","","12","5","2","188296","150752","12563","4","3","4","92","0","0","0","5","79","5","95","2","19300","5","7","0"
"3097589","3770102","21000.0","21000.0","21000.0"," 60 months","21.50%"," 19.05%","545.33","D","D4","Energy IQ","10+ years","MORTGAGE","68000","TRUE","2013-01-10","2013-01-24","2013-01-10","2013-01-23","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3097589","  Borrower added on 01/10/13 > I will use this loan to pay off existing debt so I may cancel some High interest Credit Cards. Thank you<br>","credit_card","Credit Card Payoff","LOXAHATCHEE","FL","0","6","1439","75","90.5","18.99","0","0","2000-02-18 09:04","680","684","2","","","1","","","15","5","15","0","0","28709","20191.0","74.5%","15100","28","f","19911.56","19911.56","2712.9","2712.90","1088.44","1624.46","0.0","2013-06-27","545.33","2013-07-23","2013-06-25","704","700","10033","","22","","0","0","0","0","0","","15","1","1","275133","242212","16147","14","8","8","100","0","0","0","1","18","13","157","1","27100","13","13","0"
"3097708","3770230","19575.0","19575.0","19575.0"," 60 months","26.33%"," 23.76%","560.41","F","F4","Hudson County","1 year","RENT","45000","TRUE","2013-01-10","2013-01-24","2013-01-10","2013-01-22","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3097708","  Borrower added on 01/10/13 > To pay all my credit cards and get back on my feet.<br><br> Borrower added on 01/10/13 > I need to get back on my feet and do not want to go bankrupt.<br>","credit_card","getting back","WEST NEW YORK","NJ","0","3","0","100","101","17.24","0","0","2001-03-14 10:34","665","669","2","","","2","","","4","0","8","0","0","23202","20099.0","92.6%","17900","12","w","18677.59","18677.59","2797.0","2797.00","897.41","1899.59","0.0","2013-06-27","560.41","2013-07-22","2013-06-25","674","670","6026","25","11","","0","0","0","0","0","","8","3","2","27726","23202","3315","5","3","4","100","0","0","0","1","25","6","144","2","21700","6","7","0"
"3105974","3778313","23325.0","23325.0","23325.0"," 60 months","18.17%"," 15.80%","564.75","C","C3","Federated Insurance","10+ years","MORTGAGE","52000","TRUE","2013-01-09","2013-01-23","2013-01-09","2013-01-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3105974","","credit_card","Credit Card Refinance","OWATONNA","MN","0","2","110","100","99.4","17.33","0","0","1997-03-04 07:54","705","709","0","","","10","","","27","3","8","0","0","30368","30368.0","90.9%","19900","17","f","22005.98","22005.98","2816.2","2816.20","1319.02","1497.18","0.0","2013-07-05","564.75","2013-07-28","2013-06-25","709","705","0","","12","","0","0","0","0","0","","8","0","13","133349","118830","14854","6","3","3","100","0","0","0","2","135","7","193","13","33400","7","7","0"
"3106276","3778649","17000.0","17000.0","16850.0"," 60 months","24.00%"," 21.49%","464.61","E","E3","Creative Solutions Group","10+ years","OWN","62024","TRUE","2013-01-10","2013-01-24","2013-01-10","2013-01-15","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3106276","  Borrower added on 01/10/13 > This loan request is for debt consolidation, credit card and medical bills. Consilidating these bills will relieve the stress of scheduling and making multiple payments each month. Making only one payment will allow for easier budgeting and payment.<br>","debt_consolidation","Get rid of Debt!","NEWPORT","MI","0","2","92","100","96.6","12.05","0","0","1999-05-24 10:59","675","679","1","","27","3","","","64","2","5","2","2","20507","6089.0","46.1%","2700","13","f","16172.05","16029.35","2317.2","2296.75","827.95","1489.25","0.0","2013-06-20","464.61","2013-08-15","2013-06-25","684","680","16486","157","7","","1","0","0","0","1","","5","1","10","29686","20507","4101","4","2","2","100","0","0","0","4","157","4","166","20","13200","4","4","0"
"3107712","3780240","20000.0","20000.0","20000.0"," 60 months","19.68%"," 17.27%","499.96","C","C5","Mariner Healthcare","2 years","RENT","50000","TRUE","2013-01-10","2013-01-24","2013-01-10","2013-01-23","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3107712","","debt_consolidation","Debt consolidation","HAYWARD","CA","0","4","4939","50","78.3","14.64","0","0","2005-04-22 11:53","680","684","1","","","5","","","6","0","10","0","0","27264","17861.0","73.5%","22800","10","f","18910.62","18910.62","2494.700000000001","2494.70","1089.38","1405.32","0.0","2013-06-27","499.96","2013-07-23","2013-06-25","749","745","10000","","9","","0","0","0","0","0","","10","2","5","34300","27264","2726","8","6","8","100","0","0","0","1","5","6","94","6","24300","6","9","0"
"3108857","3781461","18000.0","18000.0","17925.0"," 60 months","17.67%"," 15.31%","431.16","C","C2","BROWN AND CALDWELL","8 years","MORTGAGE","90000","TRUE","2013-01-10","2013-01-24","2013-01-10","2013-01-18","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3108857","","car","BMW LOAN","BEACHWOOD","OH","0","5","16867","37.5","60.2","7.08","0","0","1992-07-29 10:07","695","699","3","","","1","","","14","0","13","0","0","26242","26071.0","56.7%","42400","29","f","16968.81","16898.10","2150.8","2141.85","1031.19","1119.61","0.0","2013-06-24","431.16","2013-07-18","2013-06-25","704","700","0","105","27","","0","0","0","0","0","","13","1","1","47229","26242","2624","22","7","11","100","0","0","0","1","105","8","249","1","46000","8","12","0"
"3144845","3857016","22750.0","22750.0","22675.0"," 60 months","25.50%"," 22.95%","640.68","F","F1","Boeing Employees' Credit Union","9 years","RENT","50834.37","TRUE","2013-01-11","2013-01-25","2013-01-11","2013-01-16","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3144845","","debt_consolidation","Credit Card Payoff","TACOMA","WA","0","6","2287","50","80.6","32.46","0","0","1996-11-06 08:13","670","674","1","57","","4","","57","14","1","9","0","0","59697","15909.0","66.8%","11800","21","f","21684.09","21612.61","3197.1","3186.55","1065.91","2131.19","0.0","2013-06-20","640.68","2013-07-16","2013-06-25","734","730","48104","","10","57","0","0","0","0","0","","9","3","4","71904","59697","8528","5","2","3","90","0","0","0","10","113","5","197","4","23800","5","7","0"
"3145018","3857199","20000.0","20000.0","20000.0"," 60 months","18.67%"," 16.29%","489.45","C","C4","Wawona Frozen Foods","10+ years","MORTGAGE","70000","TRUE","2013-01-11","2013-01-25","2013-01-11","2013-01-23","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3145018","  Borrower added on 01/11/13 > This loan is to consolidate and close out 3 credit card balances and one other loan balance.  By consolidating all these it will save in overall monthly expenses and start getting rid of debt.  I have been with my current employer for over 10 years in the food industry.<br>","debt_consolidation","Debt Consolidation","CLOVIS","CA","0","1","1544","100","91","11.56","0","0","1992-06-30 10:52","690","694","1","78","","4","","","76","2","7","0","0","21472","15656.0","86%","17200","15","f","18881.01","18881.01","2445.6","2445.60","1118.99","1326.61","0.0","2013-06-27","489.45","2013-07-23","2013-06-25","799","795","10000","203","6","","0","0","0","0","0","","7","0","14","195365","185422","26489","4","3","3","93","0","0","0","6","203","3","250","39","18200","3","4","0"
